drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real
ambenonium,Ambenonium,5.694787859916685,13.09426929801702,5.694787859916685,100,0.466419,0.298936,0.466419,0.298936,5.694787859916685,0.4833338504739593,0.4632255467854096,0.093452320576334,0.3973142230190144,0.466419,0.298936,13.09426929801702,unweighted_total_prob,0.3973142230190144,284.0,923.0,947.0,853.0,-0.14188728871917727,-0.1801346634521484,2.2922671996057016
ambrisentan,Ambrisentan,6.983050376735625,14.301635473966597,6.983050376735625,100,0.500367,0.242668,0.500367,0.242668,6.983050376735625,0.5491684378733109,0.3733569286104448,0.0627718490037741,0.3815645163942571,0.500367,0.242668,14.301635473966597,unweighted_total_prob,0.3815645163942571,197.0,1266.0,643.0,730.0,-0.10793928871917724,-0.2364026634521484,3.4996333755552786
amcinonide,Amcinonide,5.354560029692946,12.328244686126704,5.354560029692946,100,0.50676,0.375936,0.50676,0.375936,5.354560029692946,0.5615662379570877,0.5862063458092296,0.1040192517486012,0.4799128838562472,0.50676,0.375936,12.328244686126704,unweighted_total_prob,0.4799128838562472,339.0,1301.0,1310.0,1374.0,-0.10154628871917726,-0.10313466345214839,1.5262425877153856
amdinocillin,Amdinocillin,3.578265320975332,7.233757153153415,3.578265320975332,100,0.394252,0.449503,0.394252,0.449503,3.578265320975332,0.343382022123276,0.703704117780468,0.1918201737166988,0.4571984907048373,0.394252,0.449503,7.233757153153415,unweighted_total_prob,0.4571984907048373,1021.0,327.0,1529.0,1255.0,-0.21405428871917725,-0.029567663452148396,-3.568244945257903
amifampridine,Amifampridine,4.179216055572031,9.105104725807902,4.179216055572031,100,0.520927,0.282193,0.520927,0.282193,4.179216055572031,0.5890399801418,0.4364844101872822,0.1537616539825831,0.4409620869281495,0.520927,0.282193,9.105104725807902,unweighted_total_prob,0.4409620869281495,709.0,1392.0,862.0,1163.0,-0.08737928871917722,-0.19687766345214835,-1.6968973726034164
amifostine,Amifostine,3.279679350135846,7.646588642150159,3.279679350135846,100,0.389474,0.144814,0.389474,0.144814,3.279679350135846,0.3341161549560172,0.2170690960432126,0.2159162238962473,0.2636573451789414,0.389474,0.144814,7.646588642150159,unweighted_total_prob,0.2636573451789414,947.0,297.0,245.0,126.0,-0.21883228871917726,-0.3342566634521484,-3.155413456261159
amikacin,Amikacin,3.199537782743571,6.921958375722165,3.199537782743571,100,0.482816,0.267873,0.482816,0.267873,3.199537782743571,0.5151321811440186,0.4136131758753198,0.2231492426138474,0.4161279913305049,0.482816,0.267873,6.921958375722165,unweighted_total_prob,0.4161279913305049,1079.0,1100.0,779.0,995.0,-0.12549028871917722,-0.21119766345214835,-3.8800437226891527
amiloride,Amiloride,5.21437724502757,10.293422654271122,5.21437724502757,100,0.436744,0.381565,0.436744,0.381565,5.21437724502757,0.4257857951812837,0.595196721363841,0.1087742332156553,0.430147853261181,0.436744,0.381565,10.293422654271122,unweighted_total_prob,0.430147853261181,559.0,643.0,1328.0,1093.0,-0.17156228871917723,-0.0975056634521484,-0.5085794441401958
amineptine,Amineptine,4.901266529224811,12.021480619907376,4.901266529224811,100,0.480237,0.30562,0.480237,0.30562,4.901266529224811,0.5101307848643283,0.4739009190019709,0.1203771599155516,0.41768811352963,0.480237,0.30562,12.021480619907376,unweighted_total_prob,0.41768811352963,361.0,1064.0,975.0,1013.0,-0.12806928871917722,-0.17345066345214838,1.2194785214960575
aminobenzoic_acid,Aminobenzoic_acid,3.3339431262109414,7.72770735621452,3.3339431262109414,100,0.369794,0.452126,0.369794,0.452126,3.3339431262109414,0.2959511767534946,0.7078934507134483,0.2112161917864561,0.4437810893440684,0.369794,0.452126,7.72770735621452,unweighted_total_prob,0.4437810893440684,933.0,214.0,1535.0,1182.0,-0.23851228871917723,-0.02694466345214841,-3.0742947421967983
